baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	transcript_id	drought_up	evalue	bitscore	annotation	candidate_tier	subject_id	pident	aln_length	evalue	bitscore	annotation	candidate_tier	candidate_tier_merge_results_py
330.511242277817	11.2528471355372	1.57742431646773	7.13368433468514	9.77172922099211e-13	1.45820441536199e-11	MSTRG.14992.1	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
157.938310012742	10.1874689648149	1.43003122890392	7.12394859560045	1.04878172208296e-12	1.55987355621547e-11	MSTRG.36680.1	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
280.815312221004	11.0177079037742	1.54748909527473	7.1197321760889	1.08136983749931e-12	1.60646212803873e-11	MSTRG.32701.3	TRUE	4.7e-73	210.0	sp|B9FTR1|KN14M_ORYSJ Kinesin-like protein KIN-14M OS=Oryza sativa subsp. japonica OX=39947 GN=KIN14M PE=2 SV=2	Tier 3 — Novel, other homolog	sp|B9FTR1|KN14M_ORYSJ	53.750	240	4.7e-73	210.0	sp|B9FTR1|KN14M_ORYSJ Kinesin-like protein KIN-14M OS=Oryza sativa subsp. japonica OX=39947 GN=KIN14M PE=2 SV=2	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
217.456894809244	10.6491064897966	1.49580623420618	7.11930880235175	1.0846964156241e-12	1.61014904063827e-11	MSTRG.15158.1	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
293.131333733379	11.0801043425259	1.5578503514988	7.1124317761753	1.14015901459009e-12	1.68853386309923e-11	MSTRG.15183.1	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
167.627405004221	10.2738418804903	1.44450035600127	7.11238445723255	1.14055011559648e-12	1.68878502258838e-11	MSTRG.4388.3	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
662.105128231839	2.13749961876628	0.300672720677058	7.10905736294611	1.1683818258907e-12	1.72731104141763e-11	MSTRG.40977.1	TRUE				Tier 1 — Novel, no homolog							Tier 1 — Novel, no homolog	Tier 3 — Novel, other/no homolog
275.433081723752	10.9897802745463	1.54786827716997	7.09994541308088	1.24806174905465e-12	1.83549822044612e-11	MSTRG.15843.2	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
172.130038992271	10.311568308841	1.45337290763784	7.09492261390806	1.29423886077757e-12	1.90157584786436e-11	MSTRG.18196.1	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
465.810004646297	11.7480395603291	1.65812492607075	7.08513536924405	1.38908450951997e-12	2.03348316063369e-11	MSTRG.31174.2	TRUE	5.8e-20	99.8	sp|Q5PNS0|Y3228_ARATH PHD finger protein At3g20280 OS=Arabidopsis thaliana OX=3702 GN=At3g20280 PE=2 SV=1	Tier 3 — Novel, other homolog	sp|Q5PNS0|Y3228_ARATH	43.810	105	5.8e-20	99.8	sp|Q5PNS0|Y3228_ARATH PHD finger protein At3g20280 OS=Arabidopsis thaliana OX=3702 GN=At3g20280 PE=2 SV=1	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
170.22804635257	10.2957440865036	1.45385339854979	7.08169344775307	1.42403400677272e-12	2.08065068371698e-11	MSTRG.40326.1	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
320.256620561731	11.2077658274615	1.58391515369756	7.07598876195966	1.48386887468765e-12	2.16724450203422e-11	MSTRG.29070.3	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
713.932428935185	12.3642066683374	1.7487482704642	7.07031816823775	1.54578863185883e-12	2.25164167544741e-11	MSTRG.32082.1	TRUE	1.1e-103	313.0	sp|Q0J2L7|P2C68_ORYSJ Probable protein phosphatase 2C 68 OS=Oryza sativa subsp. japonica OX=39947 GN=PP2C68 PE=2 SV=2	Tier 3 — Novel, other homolog	sp|Q0J2L7|P2C68_ORYSJ	75.373	268	1.1e-103	313.0	sp|Q0J2L7|P2C68_ORYSJ Probable protein phosphatase 2C 68 OS=Oryza sativa subsp. japonica OX=39947 GN=PP2C68 PE=2 SV=2	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
446.483998151142	11.686799306082	1.65303437674082	7.06990699680672	1.5503756909566e-12	2.25746070814612e-11	MSTRG.7849.10	TRUE	1.52e-135	473.0	sp|Q99315|YG31B_YEAST Transposon Ty3-G Gag-Pol polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY3B-G PE=1 SV=3	Tier 3 — Novel, other homolog	sp|Q99315|YG31B_YEAST	34.040	896	1.52e-135	473.0	sp|Q99315|YG31B_YEAST Transposon Ty3-G Gag-Pol polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY3B-G PE=1 SV=3	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
263.769769039609	10.9278380553736	1.54576694367247	7.06952500188091	1.55464921996551e-12	2.2632510317008e-11	MSTRG.10857.6	TRUE	1.49e-11	51.6	sp|Q9LXT9|CALS3_ARATH Callose synthase 3 OS=Arabidopsis thaliana OX=3702 GN=CALS3 PE=3 SV=3	Tier 3 — Novel, other homolog	sp|Q9LXT9|CALS3_ARATH	58.333	36	1.49e-11	51.6	sp|Q9LXT9|CALS3_ARATH Callose synthase 3 OS=Arabidopsis thaliana OX=3702 GN=CALS3 PE=3 SV=3	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
379.093981294679	11.4507326418645	1.62145586428125	7.06200698650549	1.64114733549045e-12	2.38371257111435e-11	MSTRG.22368.1	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
182.430109459465	10.3954380160723	1.47366589612184	7.05413489138165	1.73677836666966e-12	2.51590314791744e-11	MSTRG.7102.1	TRUE	1.92e-18	87.4	sp|Q0D5R3|CRK6_ORYSJ Cysteine-rich receptor-like protein kinase 6 OS=Oryza sativa subsp. japonica OX=39947 GN=CRK6 PE=1 SV=1	Tier 2 — Novel, stress-related homolog	sp|Q0D5R3|CRK6_ORYSJ	41.880	117	1.92e-18	87.4	sp|Q0D5R3|CRK6_ORYSJ Cysteine-rich receptor-like protein kinase 6 OS=Oryza sativa subsp. japonica OX=39947 GN=CRK6 PE=1 SV=1	Tier 2 — Novel, stress-related homolog	Tier 2 — Novel, stress-related homolog
188.597037665334	10.4437524283875	1.48056301053269	7.05390608443604	1.73963816378747e-12	2.51956712779553e-11	MSTRG.7831.4	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
241.757346326389	10.8021464875235	1.53483964414081	7.03796421258748	1.95068769716364e-12	2.81614145108418e-11	MSTRG.15063.1	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
485.208163177892	11.8070707581862	1.67973273312359	7.02913655568887	2.07815517559602e-12	2.99222947285062e-11	MSTRG.25880.3	TRUE	5.1e-58	163.0	sp|Q6AVI0|RSLE2_ORYSJ Zinc finger BED domain-containing protein RICESLEEPER 2 OS=Oryza sativa subsp. japonica OX=39947 GN=Os03g0733400 PE=2 SV=1	Tier 3 — Novel, other homolog	sp|Q6AVI0|RSLE2_ORYSJ	29.891	368	5.1e-58	163.0	sp|Q6AVI0|RSLE2_ORYSJ Zinc finger BED domain-containing protein RICESLEEPER 2 OS=Oryza sativa subsp. japonica OX=39947 GN=Os03g0733400 PE=2 SV=1	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
167.013810534021	10.2680319386172	1.46091438251317	7.02849671515549	2.08770538079916e-12	3.00541273096918e-11	MSTRG.40610.1	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
191.373846302963	10.464467735545	1.49098990461809	7.01846987906025	2.24311098559253e-12	3.21532016310262e-11	MSTRG.11398.2	TRUE	1.24e-06	53.9	sp|A4QJX7|RR12B_OLIPU Small ribosomal subunit protein uS12cy OS=Olimarabidopsis pumila OX=74718 GN=rps12-B PE=3 SV=1	Tier 3 — Novel, other homolog	sp|A4QJX7|RR12B_OLIPU	58.537	41	1.24e-06	53.9	sp|A4QJX7|RR12B_OLIPU Small ribosomal subunit protein uS12cy OS=Olimarabidopsis pumila OX=74718 GN=rps12-B PE=3 SV=1	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
174.503641273232	10.3318661181769	1.47209805520291	7.01846326177829	2.24321720193374e-12	3.21532016310262e-11	MSTRG.45599.5	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
186.311527858269	10.4262545961129	1.4860096818958	7.01627635616171	2.27859156827428e-12	3.26234405944096e-11	MSTRG.29604.2	TRUE	6.05e-16	89.0	sp|O00370|LORF2_HUMAN LINE-1 retrotransposable element ORF2 protein OS=Homo sapiens OX=9606 PE=1 SV=1	Tier 3 — Novel, other homolog	sp|O00370|LORF2_HUMAN	24.556	338	6.05e-16	89.0	sp|O00370|LORF2_HUMAN LINE-1 retrotransposable element ORF2 protein OS=Homo sapiens OX=9606 PE=1 SV=1	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
195.372894055543	10.4945338746179	1.49606581892525	7.01475412502705	2.30353684472119e-12	3.29558358118866e-11	MSTRG.44243.3	TRUE	9.24e-10	65.9	sp|P52178|TPT2_BRAOB Triose phosphate/phosphate translocator, non-green plastid, chloroplastic OS=Brassica oleracea var. botrytis OX=3715 GN=NGTPT PE=2 SV=1	Tier 3 — Novel, other homolog	sp|P52178|TPT2_BRAOB	40.606	165	9.24e-10	65.9	sp|P52178|TPT2_BRAOB Triose phosphate/phosphate translocator, non-green plastid, chloroplastic OS=Brassica oleracea var. botrytis OX=3715 GN=NGTPT PE=2 SV=1	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
326.393794793477	11.2347997282653	1.60219986385746	7.01210877725103	2.34752568602055e-12	3.35411091271001e-11	MSTRG.9559.3	TRUE	3.04e-25	116.0	sp|Q8S3R2|MDAR2_ORYSJ Monodehydroascorbate reductase 2, peroxisomal OS=Oryza sativa subsp. japonica OX=39947 GN=MDAR2 PE=2 SV=1	Tier 3 — Novel, other homolog	sp|Q8S3R2|MDAR2_ORYSJ	72.603	73	3.04e-25	116.0	sp|Q8S3R2|MDAR2_ORYSJ Monodehydroascorbate reductase 2, peroxisomal OS=Oryza sativa subsp. japonica OX=39947 GN=MDAR2 PE=2 SV=1	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
54320.8662773318	7.88298359476436	1.12420064364491	7.01207888407354	2.3480274501245e-12	3.35419922798373e-11	MSTRG.6134.1	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
195.329641826256	10.4939498324003	1.49720608998837	7.00902160535679	2.39990397430347e-12	3.42381510106468e-11	MSTRG.25988.1	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
343.783950140289	11.309624650115	1.61562500901943	7.00015448323566	2.55680429090708e-12	3.63744652246232e-11	MSTRG.37504.3	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
174.085732855785	10.3278594606093	1.47601009070138	6.99714692038566	2.61227316800143e-12	3.71151148580748e-11	MSTRG.28324.1	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
273.102901929616	10.9779904743919	1.56901527456892	6.99673907088516	2.61988548360308e-12	3.72163348742125e-11	MSTRG.45420.2	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
3301.23545139136	1.93804498239063	0.277083398751805	6.99444640538213	2.66308358301807e-12	3.77877335509581e-11	MSTRG.38400.1	TRUE				Tier 1 — Novel, no homolog							Tier 1 — Novel, no homolog	Tier 3 — Novel, other/no homolog
171.47400210071	10.3060903911775	1.47354596044557	6.99407461173532	2.6701543836496e-12	3.78810141811399e-11	MSTRG.26823.2	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
237.169976709543	10.7743198024955	1.54290297992747	6.98314796371832	2.88638131269919e-12	4.0804322506988e-11	MSTRG.1269.1	TRUE	3.71e-114	379.0	sp|P10978|POLX_TOBAC Retrovirus-related Pol polyprotein from transposon TNT 1-94 OS=Nicotiana tabacum OX=4097 PE=2 SV=1	Tier 2 — Novel, stress-related homolog	sp|P10978|POLX_TOBAC	29.435	992	3.71e-114	379.0	sp|P10978|POLX_TOBAC Retrovirus-related Pol polyprotein from transposon TNT 1-94 OS=Nicotiana tabacum OX=4097 PE=2 SV=1	Tier 2 — Novel, stress-related homolog	Tier 2 — Novel, stress-related homolog
3475.08166177049	2.93804286062958	0.420929879408298	6.97988668506876	2.95418239699654e-12	4.17241322613961e-11	MSTRG.1389.1	TRUE				Tier 1 — Novel, no homolog							Tier 1 — Novel, no homolog	Tier 3 — Novel, other/no homolog
350.565710143526	11.3381984519184	1.62446280824954	6.97966022634645	2.95894797354651e-12	4.17759617598492e-11	MSTRG.25755.9	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
167.694632127091	10.2740806233733	1.47325228761283	6.97374150358239	3.08620928539123e-12	4.34841241763495e-11	MSTRG.32181.1	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
234.053571209333	10.7554155393156	1.54248651611391	6.97277767225635	3.10743509751011e-12	4.37751019649243e-11	MSTRG.45730.6	TRUE	1.32e-142	488.0	sp|Q01910|TF107_SCHPM Transposon Tf1-107 polyprotein OS=Schizosaccharomyces pombe OX=4896 GN=Tf1-107 PE=1 SV=1	Tier 3 — Novel, other homolog	sp|Q01910|TF107_SCHPM	31.735	1043	1.32e-142	488.0	sp|Q01910|TF107_SCHPM Transposon Tf1-107 polyprotein OS=Schizosaccharomyces pombe OX=4896 GN=Tf1-107 PE=1 SV=1	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
237.365363492036	10.7755443925339	1.5460811426305	6.96958529239959	3.17876609784802e-12	4.46973676318579e-11	MSTRG.45599.4	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
320.139662459828	11.2072157885726	1.60807754606534	6.96932546318712	3.18464191433351e-12	4.47717314307185e-11	MSTRG.41998.2	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
176.096536291558	10.3449526400147	1.48455541396453	6.96838430058221	3.20601479761626e-12	4.50555886028136e-11	MSTRG.34079.1	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
266.300066003776	10.9416161558613	1.57036989107054	6.9675407164119	3.22529126062346e-12	4.53097854634112e-11	MSTRG.21441.2	TRUE	4.01e-29	78.6	sp|Q8L7G3|CRK7_ARATH Cysteine-rich receptor-like protein kinase 7 OS=Arabidopsis thaliana OX=3702 GN=CRK7 PE=2 SV=1	Tier 2 — Novel, stress-related homolog	sp|Q8L7G3|CRK7_ARATH	51.250	80	4.01e-29	78.6	sp|Q8L7G3|CRK7_ARATH Cysteine-rich receptor-like protein kinase 7 OS=Arabidopsis thaliana OX=3702 GN=CRK7 PE=2 SV=1	Tier 2 — Novel, stress-related homolog	Tier 2 — Novel, stress-related homolog
152.534557589246	10.1372134369914	1.45538132830253	6.96533151817663	3.27631306106948e-12	4.59841877348928e-11	MSTRG.14883.1	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
160.228878161306	10.2082231425966	1.46674739389016	6.95976906802065	3.40830968748384e-12	4.77401305481845e-11	MSTRG.45301.1	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
268.715375674241	10.9546406154517	1.57413669558614	6.9591418878477	3.4235158206399e-12	4.79443141376903e-11	MSTRG.44063.6	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
331.594808250219	11.2579497550478	1.6183053400191	6.9566289356216	3.48511298181754e-12	4.87890219856351e-11	MSTRG.41801.1	TRUE	3.27e-29	131.0	sp|F4JKK0|SUD1_ARATH Probable E3 ubiquitin ligase SUD1 OS=Arabidopsis thaliana OX=3702 GN=SUD1 PE=1 SV=1	Tier 3 — Novel, other homolog	sp|F4JKK0|SUD1_ARATH	47.368	133	3.27e-29	131.0	sp|F4JKK0|SUD1_ARATH Probable E3 ubiquitin ligase SUD1 OS=Arabidopsis thaliana OX=3702 GN=SUD1 PE=1 SV=1	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
527.093194748783	11.9263955409077	1.71494775829702	6.95437833788647	3.54120088631228e-12	4.9501495337816e-11	MSTRG.29028.3	TRUE	4.42e-104	269.0	sp|F4I096|MED13_ARATH Mediator of RNA polymerase II transcription subunit 13 OS=Arabidopsis thaliana OX=3702 GN=MED13 PE=1 SV=1	Tier 3 — Novel, other homolog	sp|F4I096|MED13_ARATH	44.142	367	4.42e-104	269.0	sp|F4I096|MED13_ARATH Mediator of RNA polymerase II transcription subunit 13 OS=Arabidopsis thaliana OX=3702 GN=MED13 PE=1 SV=1	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
231.109124382446	10.7366679522092	1.54427655097925	6.95255519187994	3.58728415181142e-12	5.0118113200312e-11	MSTRG.12511.2	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
133.837303460695	9.94877116907073	1.43132854562871	6.95072504454298	3.63413563549742e-12	5.07076319272187e-11	MSTRG.21711.2	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
1662.65244335375	1.9103756567992	0.274917939235667	6.94889413950383	3.68160668726237e-12	5.13042759709163e-11	MSTRG.14569.1	TRUE				Tier 1 — Novel, no homolog							Tier 1 — Novel, no homolog	Tier 3 — Novel, other/no homolog
396.451545041454	11.5153798531171	1.65728199594015	6.94835271325362	3.69576069990433e-12	5.14826961009878e-11	MSTRG.45757.4	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
200.184199053163	10.529531787729	1.51616486939843	6.94484617092258	3.7887293676054e-12	5.26815113963589e-11	MSTRG.21099.3	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
414.13858372903	11.5783542303316	1.66763353039332	6.94298478611233	3.83900780101086e-12	5.33514317807269e-11	MSTRG.33631.2	TRUE	1.67e-10	70.9	sp|F4JYG0|PIAL2_ARATH E4 SUMO-protein ligase PIAL2 OS=Arabidopsis thaliana OX=3702 GN=PIAL2 PE=1 SV=1	Tier 3 — Novel, other homolog	sp|F4JYG0|PIAL2_ARATH	39.759	83	1.67e-10	70.9	sp|F4JYG0|PIAL2_ARATH E4 SUMO-protein ligase PIAL2 OS=Arabidopsis thaliana OX=3702 GN=PIAL2 PE=1 SV=1	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
190.313025264936	10.4566125288823	1.50630939707939	6.94187565260948	3.86927736108588e-12	5.37427046837652e-11	MSTRG.35126.5	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
200.225412314981	10.5302309963746	1.51743584186402	6.9394900962925	3.93517706317338e-12	5.45987448735732e-11	MSTRG.38118.1	TRUE	2.19e-64	137.0	sp|Q7F1U0|PER22_ORYSJ Peroxidase 22.3 OS=Oryza sativa subsp. japonica OX=39947 GN=POX22.3 PE=2 SV=1	Tier 2 — Novel, stress-related homolog	sp|Q7F1U0|PER22_ORYSJ	50.000	180	2.19e-64	137.0	sp|Q7F1U0|PER22_ORYSJ Peroxidase 22.3 OS=Oryza sativa subsp. japonica OX=39947 GN=POX22.3 PE=2 SV=1	Tier 2 — Novel, stress-related homolog	Tier 2 — Novel, stress-related homolog
132.586674468797	9.93535605480449	1.43202048126277	6.93799857250882	3.97693735514996e-12	5.51576685385906e-11	MSTRG.10623.6	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
228.292908310681	10.7189373720603	1.54518727580727	6.93698268157187	4.00562910694676e-12	5.55253023842947e-11	MSTRG.36459.5	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
174.174586272106	10.3290852907385	1.49113209983597	6.92700887592371	4.2983162490369e-12	5.93773565549145e-11	MSTRG.42130.1	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
159.148924465937	10.1986740049047	1.47247081896955	6.92623166008942	4.32198509315046e-12	5.9682692175655e-11	MSTRG.37666.2	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
217.210091236363	10.6474461247258	1.53845188458892	6.9208834097342	4.48835783484161e-12	6.18792769128978e-11	MSTRG.35758.1	TRUE	2.29e-15	85.5	sp|K7U9N8|OP1_MAIZE Protein OPAQUE1 OS=Zea mays OX=4577 GN=O1 PE=1 SV=1	Tier 3 — Novel, other homolog	sp|K7U9N8|OP1_MAIZE	84.783	46	2.29e-15	85.5	sp|K7U9N8|OP1_MAIZE Protein OPAQUE1 OS=Zea mays OX=4577 GN=O1 PE=1 SV=1	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
166.569247797696	10.2641806232203	1.48344988008359	6.9191286884879	4.54429919090847e-12	6.26278688204739e-11	MSTRG.43915.1	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
156.029603922982	10.1698856861198	1.47108284516023	6.91319711842068	4.73850776585992e-12	6.51512771991273e-11	MSTRG.35033.2	TRUE	4.93e-21	99.0	sp|B9GAG9|KTI12_ORYSJ Protein KTI12 homolog OS=Oryza sativa subsp. japonica OX=39947 GN=KTI12 PE=3 SV=1	Tier 3 — Novel, other homolog	sp|B9GAG9|KTI12_ORYSJ	87.037	54	4.93e-21	99.0	sp|B9GAG9|KTI12_ORYSJ Protein KTI12 homolog OS=Oryza sativa subsp. japonica OX=39947 GN=KTI12 PE=3 SV=1	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
218.458125850185	10.6555381326238	1.54155243912722	6.91221256064219	4.77152153955999e-12	6.55933649794543e-11	MSTRG.23055.3	TRUE	2.2e-94	344.0	sp|Q94HW2|POLR1_ARATH Retrovirus-related Pol polyprotein from transposon RE1 OS=Arabidopsis thaliana OX=3702 GN=RE1 PE=2 SV=1	Tier 3 — Novel, other homolog	sp|Q94HW2|POLR1_ARATH	38.294	504	2.2e-94	344.0	sp|Q94HW2|POLR1_ARATH Retrovirus-related Pol polyprotein from transposon RE1 OS=Arabidopsis thaliana OX=3702 GN=RE1 PE=2 SV=1	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
349.334768367465	11.3328603425267	1.6407509233205	6.9071180649355	4.94598295949066e-12	6.78815014998323e-11	MSTRG.1256.7	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
253.060477140736	10.8675751281804	1.57371589102	6.9056779499994	4.996423236706e-12	6.85244302152304e-11	MSTRG.11801.1	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
1604.58080995501	2.6971297790893	0.390722921896479	6.90292180964981	5.09436738456272e-12	6.98425767665999e-11	MSTRG.13321.1	TRUE	9.13e-44	166.0	sp|Q6Z312|BZP23_ORYSJ bZIP transcription factor 23 OS=Oryza sativa subsp. japonica OX=39947 GN=BZIP23 PE=2 SV=1	Tier 3 — Novel, other homolog	sp|Q6Z312|BZP23_ORYSJ	73.125	160	9.13e-44	166.0	sp|Q6Z312|BZP23_ORYSJ bZIP transcription factor 23 OS=Oryza sativa subsp. japonica OX=39947 GN=BZIP23 PE=2 SV=1	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
146.790850263577	10.082207609772	1.46067495144288	6.90243068782185	5.1120167084294e-12	7.00593481665751e-11	MSTRG.24479.1	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
185.430038308494	10.4194946547749	1.51026642566515	6.8991103011417	5.23292299045576e-12	7.15876635191723e-11	MSTRG.18750.2	TRUE				Tier 1 — Novel, no homolog, highly induced							Tier 1 — Novel, no homolog, highly induced	Tier 1 — Novel, no homolog, highly induced
207.045599283646	10.5781191571431	1.53343969225818	6.89829486646814	5.26304175601844e-12	7.19738660948603e-11	MSTRG.4583.2	TRUE	3.02e-13	79.3	sp|P59278|Y1745_ARATH Uncharacterized protein At1g51745 OS=Arabidopsis thaliana OX=3702 GN=At1g51745 PE=2 SV=2	Tier 3 — Novel, other homolog	sp|P59278|Y1745_ARATH	30.769	273	3.02e-13	79.3	sp|P59278|Y1745_ARATH Uncharacterized protein At1g51745 OS=Arabidopsis thaliana OX=3702 GN=At1g51745 PE=2 SV=2	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
211.615053388518	10.6095229878602	1.53820966069709	6.8973191749765	5.29930308754058e-12	7.24307757967182e-11	MSTRG.42183.4	TRUE	8.21e-12	73.2	sp|Q9FFJ8|LIMYB_ARATH L10-interacting MYB domain-containing protein OS=Arabidopsis thaliana OX=3702 GN=LIMYB PE=1 SV=1	Tier 3 — Novel, other homolog	sp|Q9FFJ8|LIMYB_ARATH	29.752	121	8.21e-12	73.2	sp|Q9FFJ8|LIMYB_ARATH L10-interacting MYB domain-containing protein OS=Arabidopsis thaliana OX=3702 GN=LIMYB PE=1 SV=1	Tier 3 — Novel, other homolog	Tier 3 — Novel, other/no homolog
